section,set_name,draw_name,column_index,triad,vt_triad,vertical_support,horizontal_span,set_span,variant_echo,has_straight,has_vt_straight,vt_only_lane,col1_arrival,precol1_funnel,ls_col_42,ls2_lane,is_starred,star_count,is_superhot_slot,is_set1,guard_injected,score,reasons
Evening,Set1,Draw2,1,003,14,4,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,26.1,hot16|superhot_set1|vertical4|col1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw1,5,079,135,4,7,3,3,1,1,0,0,0,0,0,1,20,0,1,0,26.1,hot20|vertical4|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,5,259,135,4,3,3,3,1,1,0,0,0,0,0,1,16,0,1,0,26.1,hot16|literal_draw|vertical4|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,2,158,124,3,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,188,24,3,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,588,14,3,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,156,122,3,5,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,136,224,3,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,168,224,3,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,568,124,3,5,3,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,2,688,24,3,6,1,3,0,1,1,0,1,1,0,1,16,1,1,0,26.05,hot16|superhot_set1|vertical3|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set3,Draw1,1,226,23,2,2,3,3,1,1,0,1,0,0,0,1,16,0,0,0,26.05,hot16|literal_draw|vertical2|col1|vt_straight|straight_lane
Midday,Set1,Draw1,4,336,24,3,7,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,078,134,3,7,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,788,34,3,7,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,039,145,3,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,089,145,3,7,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,348,445,3,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,388,44,3,5,2,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,349,455,3,6,3,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,889,45,3,7,2,3,1,1,0,0,0,1,0,1,20,0,1,0,26.0,hot20|vertical3|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,188,24,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,088,14,2,7,1,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,178,234,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,079,135,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,089,145,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,478,345,2,6,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,019,125,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,189,245,2,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,147,235,2,6,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,049,155,2,6,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,889,45,2,7,2,3,1,1,0,0,1,1,0,1,16,1,1,0,25.75,hot16|superhot_set1|vertical2|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set2,Draw1,3,255,13,2,1,3,3,1,1,0,0,1,0,0,1,16,0,0,0,25.75,hot16|literal_draw|vertical2|funnel_precol1|vt_straight|straight_lane
Midday,Set2,Draw1,3,257,133,2,1,3,3,1,1,0,0,1,0,0,1,16,0,0,0,25.75,hot16|literal_draw|vertical2|funnel_precol1|vt_straight|straight_lane
Combined,Set3,Draw1,3,259,135,2,1,3,3,1,1,0,0,1,0,0,1,16,0,0,0,25.75,hot16|literal_draw|vertical2|funnel_precol1|vt_straight|straight_lane
Evening,Set1,Draw3,1,124,235,1,1,3,3,1,1,0,1,0,0,1,1,12,1,1,0,25.65,hot12|superhot_set1|literal_draw|vertical1|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw3,1,124,235,1,3,3,3,1,1,0,1,0,0,1,1,12,1,1,0,25.65,hot12|superhot_set1|literal_draw|vertical1|col1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set2,Draw1,2,015,112,1,1,3,3,1,1,0,0,1,1,0,1,16,0,0,0,25.65,hot16|literal_draw|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane
Midday,Set3,Draw1,2,257,133,1,1,3,3,1,1,0,0,1,1,0,1,16,0,0,0,25.65,hot16|literal_draw|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane
Evening,Set2,Draw1,2,259,135,1,1,3,3,1,1,0,0,1,1,0,1,16,0,0,0,25.65,hot16|literal_draw|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane
Evening,Set1,Draw2,2,003,14,4,7,3,3,1,0,0,0,1,1,0,1,16,1,1,0,25.6,hot16|superhot_set1|vertical4|funnel_precol1|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw2,1,788,34,3,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,25.5,hot16|superhot_set1|vertical3|col1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw2,1,089,145,3,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,25.5,hot16|superhot_set1|vertical3|col1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw1,5,078,134,3,7,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,788,34,3,7,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,039,145,3,5,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,089,145,3,7,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,348,445,3,5,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,388,44,3,5,2,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,349,455,3,6,3,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,889,45,3,7,2,3,1,1,0,0,0,0,0,1,20,0,1,0,25.5,hot20|vertical3|vt_straight|straight_lane|set1_bonus
Combined,Set2,Draw1,1,334,45,1,1,3,3,1,1,0,1,0,0,0,1,16,0,0,0,25.45,hot16|literal_draw|vertical1|col1|vt_straight|straight_lane
Midday,Set2,Draw1,1,255,13,1,1,3,3,1,1,0,1,0,0,0,1,16,0,0,0,25.45,hot16|literal_draw|vertical1|col1|vt_straight|straight_lane
Midday,Set3,Draw1,1,015,112,1,1,3,3,1,1,0,1,0,0,0,1,16,0,0,0,25.45,hot16|literal_draw|vertical1|col1|vt_straight|straight_lane
Evening,Set3,Draw1,1,259,135,1,1,3,3,1,1,0,1,0,0,0,1,16,0,0,0,25.45,hot16|literal_draw|vertical1|col1|vt_straight|straight_lane
Evening,Set2,Draw1,1,226,23,1,5,3,3,1,1,0,1,0,0,0,1,16,0,0,0,25.45,hot16|literal_draw|vertical1|col1|vt_straight|straight_lane
Midday,Set1,Draw1,4,006,12,2,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,4,257,133,2,1,3,3,1,1,0,0,0,1,0,1,16,0,1,0,25.4,hot16|literal_draw|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,088,14,2,7,1,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,038,144,2,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,049,155,2,6,3,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,034,145,2,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,4,347,345,2,5,3,3,1,1,0,0,0,1,0,1,20,0,1,0,25.4,hot20|vertical2|ls_col_42|vt_straight|straight_lane|set1_bonus
Evening,Set2,Draw1,4,134,245,4,2,3,3,1,1,0,0,0,1,0,1,16,0,0,0,25.35,hot16|literal_draw|vertical4|ls_col_42|vt_straight|straight_lane
Evening,Set1,Draw1,4,003,14,4,7,3,3,1,0,0,0,0,1,0,1,20,0,1,0,25.25,hot20|vertical4|ls_col_42|straight_lane|set1_bonus
Combined,Set1,Draw3,2,334,45,1,7,3,3,1,1,0,0,1,1,0,1,12,1,1,0,25.15,hot12|superhot_set1|literal_draw|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,018,124,1,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.15,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,788,34,1,7,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.15,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,014,125,1,6,3,3,1,1,0,0,1,1,0,1,16,1,1,0,25.15,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|straight_lane|set1_bonus
Midday,Set3,Draw1,3,789,345,1,2,3,3,1,1,0,0,1,0,0,1,16,0,0,0,25.15,hot16|literal_draw|vertical1|funnel_precol1|vt_straight|straight_lane
Combined,Set1,Draw1,4,334,45,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,233,34,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,235,134,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,335,14,2,7,1,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,789,345,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,048,145,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,238,344,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,239,345,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,245,135,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,338,44,2,5,2,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,339,45,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,345,145,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,358,144,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,359,145,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,378,344,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,389,445,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,458,145,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,478,345,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,488,45,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,459,155,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,489,455,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,589,145,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,234,345,2,7,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,249,355,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,479,355,2,6,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,248,345,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,289,345,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,379,345,2,5,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,037,134,2,4,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw1,4,258,134,2,4,3,3,0,1,1,0,0,1,0,1,20,0,1,0,25.1,hot20|vertical2|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Midday,Set1,Draw2,3,033,14,4,6,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,788,34,4,7,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,338,44,4,5,2,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,388,44,4,5,2,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,3,016,122,4,5,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,3,013,124,4,5,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,013,124,4,5,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,133,24,4,6,1,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,014,125,4,6,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,044,15,4,5,2,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,3,449,55,4,6,3,3,1,1,0,0,1,0,1,1,16,0,1,0,24.9,hot16|vertical4|funnel_precol1|ls2_lane|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,1,088,14,2,7,1,3,1,0,0,1,0,0,1,1,16,1,1,0,24.9,hot16|superhot_set1|vertical2|col1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,1,007,13,2,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,24.9,hot16|superhot_set1|vertical2|col1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw2,1,079,135,2,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,24.9,hot16|superhot_set1|vertical2|col1|ls2_lane|straight_lane|set1_bonus
Evening,Set1,Draw2,1,037,134,2,7,3,3,1,0,0,1,0,0,1,1,16,1,1,0,24.9,hot16|superhot_set1|vertical2|col1|ls2_lane|straight_lane|set1_bonus
Combined,Set1,Draw1,5,088,14,2,7,1,3,1,1,0,0,0,0,0,1,20,0,1,0,24.9,hot20|vertical2|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,5,789,345,2,4,3,3,1,1,0,0,0,0,0,1,16,0,1,0,24.9,hot16|literal_draw|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,038,144,2,5,3,3,1,1,0,0,0,0,0,1,20,0,1,0,24.9,hot20|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,049,155,2,6,3,3,1,1,0,0,0,0,0,1,20,0,1,0,24.9,hot20|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,034,145,2,5,3,3,1,1,0,0,0,0,0,1,20,0,1,0,24.9,hot20|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw1,5,347,345,2,5,3,3,1,1,0,0,0,0,0,1,20,0,1,0,24.9,hot20|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,6,015,112,2,2,3,3,1,1,0,0,0,0,0,1,16,0,1,0,24.9,hot16|literal_draw|vertical2|vt_straight|straight_lane|set1_bonus
Midday,Set1,Draw2,6,446,25,2,4,3,2,1,1,0,0,0,0,0,1,16,0,1,0,24.9,hot16|literal_draw|vertical2|vt_straight|straight_lane|set1_bonus
Combined,Set1,Draw2,2,336,24,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,078,134,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,233,34,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,235,134,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,236,234,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,256,123,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,335,14,1,7,1,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,356,124,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,789,345,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,047,135,1,2,2,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,048,145,1,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,148,245,1,2,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,239,345,1,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,245,135,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,259,135,1,3,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,339,45,1,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,345,145,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,359,145,1,6,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,369,245,1,2,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,346,245,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
Combined,Set1,Draw2,2,456,125,1,7,3,3,0,1,1,0,1,1,0,1,16,1,1,0,24.85,hot16|superhot_set1|vertical1|funnel_precol1|ls_col_42|vt_straight|vt_only_lane|set1_bonus
