section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,why
Evening,Set1,Draw4,4,259,boxed,7.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,592,1.0,12.0,boxed|cov2|perm2
Evening,Set1,Draw4,4,249,straight,7.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,924,1.0,31.0,straight|cov1|mirror
Evening,Set1,Draw4,4,0024,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2400,1.0,12.0,straight|cov1
Evening,Set1,Draw4,3,049,straight,7.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,940,1.0,15.0,straight|cov1|mirror
Evening,Set1,Draw4,4,0668,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0668,1.0,8.0,straight|cov1
Evening,Set1,Draw4,4,6778,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6877,1.0,21.0,straight|cov1
Evening,Set1,Draw4,4,0778,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,8770,1.0,11.0,straight|cov1
Evening,Set1,Draw4,4,005,straight,7.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,005,1.0,1.0,straight|cov1|mirror
Evening,Set1,Draw4,4,3359,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5933,1.0,14.0,straight|cov1
Evening,Set1,Draw4,4,339,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,933,1.0,33.0,straight|cov1|hp_repeat2
Evening,Set1,Draw4,4,2339,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9332,1.0,30.0,straight|cov1
Evening,Set1,Draw4,4,2334,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3324,1.0,30.0,straight|cov1
Evening,Set1,Draw4,4,0089,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0098,1.0,14.0,straight|cov1
Evening,Set1,Draw4,4,389,straight,7.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,983,1.0,33.0,straight|cov1|mirror
Evening,Set1,Draw4,4,2366,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3662,1.0,21.0,straight|cov1
Evening,Set1,Draw4,4,2466,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6624,1.0,22.0,straight|cov1
Evening,Set1,Draw4,3,3369,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9336,1.0,24.0,straight|cov1
Evening,Set1,Draw5,3,259,boxed,7.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,592,1.0,12.0,boxed|cov2|perm2
Evening,Set1,Draw5,3,249,straight,7.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,924,1.0,31.0,straight|cov1|mirror
Evening,Set1,Draw5,3,0244,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2440,1.0,12.0,straight|cov1
Evening,Set1,Draw5,3,009,boxed,7.0,"R4,R8",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,900,1.0,5.0,boxed|cov2|perm2
Evening,Set1,Draw5,3,0069,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9006,1.0,9.0,straight|cov1
Evening,Set1,Draw5,3,447,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,447,1.0,31.0,straight|cov1|hp_repeat2
Evening,Set1,Draw5,3,477,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,477,1.0,28.0,straight|cov1|hp_repeat2
Evening,Set1,Draw5,3,3359,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5933,1.0,14.0,straight|cov1
Evening,Set1,Draw5,3,2339,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9332,1.0,30.0,straight|cov1
Evening,Set1,Draw5,3,2334,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3324,1.0,30.0,straight|cov1
Evening,Set1,Draw5,3,2344,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3244,1.0,30.0,straight|cov1
Evening,Set1,Draw5,3,0079,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7009,1.0,12.0,straight|cov1
Evening,Set1,Draw5,3,0039,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0093,1.0,14.0,straight|cov1
Evening,Set1,Draw5,3,0339,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0933,1.0,14.0,straight|cov1
Evening,Set1,Draw5,3,3369,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9336,1.0,24.0,straight|cov1
Evening,Set1,Draw5,3,2366,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3662,1.0,21.0,straight|cov1
Evening,Set1,Draw5,3,2466,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6624,1.0,22.0,straight|cov1
Evening,Set1,Draw5,3,2446,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6244,1.0,22.0,straight|cov1
Evening,Set1,Draw5,3,2445,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2445,1.0,12.0,straight|cov1
Evening,Set1,Draw6,2,044,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,440,1.0,15.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,004,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,400,1.0,5.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,003,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,003,1.0,4.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,033,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,033,1.0,13.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,6677,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6677,1.0,17.0,straight|cov1
Evening,Set1,Draw6,2,006,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,006,1.0,2.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,066,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,066,1.0,6.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,0668,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0668,1.0,8.0,straight|cov1
Evening,Set1,Draw6,2,3447,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3447,1.0,30.0,straight|cov1
Evening,Set1,Draw6,2,4477,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4477,1.0,31.0,straight|cov1
Evening,Set1,Draw6,2,6778,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6877,1.0,21.0,straight|cov1
Evening,Set1,Draw6,2,0778,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,8770,1.0,11.0,straight|cov1
Evening,Set1,Draw6,2,335,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,533,1.0,13.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,0078,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7008,1.0,11.0,straight|cov1
Evening,Set1,Draw6,2,038,straight,7.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,083,1.0,13.0,straight|cov1|mirror
Evening,Set1,Draw6,2,336,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,336,1.0,23.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,366,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,366,1.0,18.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,466,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,664,1.0,19.0,straight|cov1|hp_repeat2
Evening,Set1,Draw6,2,446,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,644,1.0,25.0,straight|cov1|hp_repeat2
Evening,Set1,Draw7,1,459,straight,7.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,594,1.0,15.0,straight|cov1|mirror
Evening,Set1,Draw7,1,449,straight,7.0,R2,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,944,1.0,35.0,straight|cov1|mirror
Evening,Set1,Draw7,1,0044,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4400,1.0,5.0,straight|cov1
Evening,Set1,Draw7,1,0014,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4001,1.0,9.0,straight|cov1
Evening,Set1,Draw7,1,0113,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0113,1.0,8.0,straight|cov1
Evening,Set1,Draw7,1,1133,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1133,1.0,18.0,straight|cov1
Evening,Set1,Draw7,1,0069,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9006,1.0,9.0,straight|cov1
Evening,Set1,Draw7,1,0066,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0066,1.0,2.0,straight|cov1
Evening,Set1,Draw7,1,0366,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0663,1.0,8.0,straight|cov1
Evening,Set1,Draw7,1,3346,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6334,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,1344,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3441,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,1144,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4411,1.0,19.0,straight|cov1
Evening,Set1,Draw7,1,166,straight,7.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,661,1.0,16.0,straight|cov1|mirror
Evening,Set1,Draw7,1,116,straight,7.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,611,1.0,16.0,straight|cov1|mirror
Evening,Set1,Draw7,1,005,straight,7.0,R6,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,005,1.0,1.0,straight|cov1|mirror
Evening,Set1,Draw7,1,3359,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,5933,1.0,14.0,straight|cov1
Evening,Set1,Draw7,1,0119,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0119,1.0,9.0,straight|cov1
Evening,Set1,Draw7,1,1139,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1193,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,1339,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1933,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,3369,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9336,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,3466,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3664,1.0,24.0,straight|cov1
Evening,Set1,Draw7,1,4466,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6644,1.0,25.0,straight|cov1
Evening,Set1,Draw7,1,4456,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6445,1.0,9.0,straight|cov1
Midday,Set3,Draw1,7,024,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,240,1.0,12.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,0024,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2400,1.0,12.0,straight|cov1
Midday,Set3,Draw1,7,0014,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4001,1.0,9.0,straight|cov1
Midday,Set3,Draw1,6,024,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,240,1.0,12.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,0114,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4011,1.0,9.0,straight|cov1
Midday,Set3,Draw1,5,0122,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2201,1.0,7.0,straight|cov1
Midday,Set3,Draw1,5,012,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,201,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,009,boxed,7.0,"R4,R6",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,900,1.0,5.0,boxed|cov2|perm2
Midday,Set3,Draw1,7,0069,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9006,1.0,9.0,straight|cov1
Midday,Set3,Draw1,7,0036,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0063,1.0,8.0,straight|cov1
Midday,Set3,Draw1,7,346,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,634,1.0,24.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,347,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,347,1.0,30.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,147,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,471,1.0,22.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,0699,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9906,1.0,9.0,straight|cov1
Midday,Set3,Draw1,6,346,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,634,1.0,24.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,347,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,347,1.0,30.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,147,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,471,1.0,22.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,5,0226,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2206,1.0,7.0,straight|cov1
Midday,Set3,Draw1,5,026,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,206,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,5,1137,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3711,1.0,21.0,straight|cov1
Midday,Set3,Draw1,7,0079,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7009,1.0,12.0,straight|cov1
Midday,Set3,Draw1,7,239,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,932,1.0,30.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,0799,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7099,1.0,12.0,straight|cov1
Midday,Set3,Draw1,6,239,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,932,1.0,30.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,5,0223,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0322,1.0,11.0,straight|cov1
Midday,Set3,Draw1,7,119,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,119,1.0,19.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,199,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,199,1.0,25.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,7,369,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,936,1.0,24.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,119,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,119,1.0,19.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,199,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,199,1.0,25.0,straight|cov1|hp_repeat2
Midday,Set3,Draw1,6,369,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,936,1.0,24.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,299,boxed,7.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,992,1.0,31.0,boxed|cov2|perm2
Midday,Set2,Draw1,7,229,boxed,7.0,"R2,R4",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,922,1.0,28.0,boxed|cov2|perm2
Midday,Set2,Draw1,7,0224,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2240,1.0,12.0,straight|cov1
Midday,Set2,Draw1,7,0114,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4011,1.0,9.0,straight|cov1
Midday,Set2,Draw1,7,133,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,133,1.0,23.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,6,0122,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2201,1.0,7.0,straight|cov1
Midday,Set2,Draw1,6,012,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,201,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,6,133,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,133,1.0,23.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,5,012,straight,7.0,R2,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,201,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,0299,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2990,1.0,12.0,straight|cov1
Midday,Set2,Draw1,7,099,boxed,7.0,"R4,R6",False,False,False,False,False,False,False,False,False,0,2.0,0.0,1.0,990,1.0,15.0,boxed|cov2|perm2
Midday,Set2,Draw1,7,0699,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9906,1.0,9.0,straight|cov1
Midday,Set2,Draw1,7,3347,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3347,1.0,30.0,straight|cov1
Midday,Set2,Draw1,7,1147,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,4711,1.0,22.0,straight|cov1
Midday,Set2,Draw1,6,0226,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,2206,1.0,7.0,straight|cov1
Midday,Set2,Draw1,6,026,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,206,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,6,1337,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3371,1.0,21.0,straight|cov1
Midday,Set2,Draw1,5,026,straight,7.0,R4,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,206,1.0,7.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,0799,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7099,1.0,12.0,straight|cov1
Midday,Set2,Draw1,7,0399,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0993,1.0,14.0,straight|cov1
Midday,Set2,Draw1,7,3399,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9933,1.0,33.0,straight|cov1
Midday,Set2,Draw1,7,2339,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,9332,1.0,30.0,straight|cov1
Midday,Set2,Draw1,7,233,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,332,1.0,29.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,223,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,322,1.0,27.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,2234,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,3224,1.0,30.0,straight|cov1
Midday,Set2,Draw1,6,0337,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,7033,1.0,11.0,straight|cov1
Midday,Set2,Draw1,6,0233,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0332,1.0,11.0,straight|cov1
Midday,Set2,Draw1,6,233,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,332,1.0,29.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,6,223,straight,7.0,R6,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,322,1.0,27.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,0119,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,0119,1.0,9.0,straight|cov1
Midday,Set2,Draw1,7,1199,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1199,1.0,19.0,straight|cov1
Midday,Set2,Draw1,7,1899,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,1998,1.0,24.0,straight|cov1
Midday,Set2,Draw1,7,389,straight,7.0,R8,True,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,983,1.0,33.0,straight|cov1|mirror
Midday,Set2,Draw1,7,336,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,336,1.0,23.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,226,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,622,1.0,20.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,7,2246,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,1.0,6224,1.0,22.0,straight|cov1
Midday,Set2,Draw1,6,336,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,336,1.0,23.0,straight|cov1|hp_repeat2
Midday,Set2,Draw1,6,226,straight,7.0,R8,False,False,False,False,False,False,False,False,False,0,1.0,0.0,2.0,622,1.0,20.0,straight|cov1|hp_repeat2
