Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Combined,Set1,Draw4,4,22339,21,1,1,1,0,0,1,2,0,6,0,0,2.0,3.0,,3.0
Evening,Set1,Draw2,2,001677,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw2,2,336,21,3,2,2,0,3,1,0,0,1,0,0,2.0,4.0,,
Evening,Set1,Draw2,2,001336,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,4,033788,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw2,4,33788,21,2,2,2,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw5,5,022455,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw5,6,03359,21,2,2,1,2,0,1,2,0,6,0,0,,,,3.0
Combined,Set1,Draw1,1,334688,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw1,1,368899,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw1,1,122499,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw3,3,025599,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw3,3,334478,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,1,056699,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,1,336678,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,1,3368,21,3,3,2,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,033499,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set3,Draw1,2,5599,21,3,1,2,0,6,1,0,0,3,0,0,,2.0,,
Midday,Set3,Draw1,1,33899,21,1,1,2,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set1,Draw1,1,034599,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Midday,Set3,Draw1,1,377899,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw4,7,224,21,3,1,2,0,6,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw4,4,005699,21,1,1,1,2,0,1,4,0,10,0,0,,,,
Combined,Set3,Draw1,2,223,21,2,1,2,0,3,1,0,0,1,0,0,2.0,7.0,,
Midday,Set3,Draw1,1,37899,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set3,Draw1,2,3389,20,2,2,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,1,36899,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set3,Draw1,2,35599,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw1,1,03348,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set1,Draw1,2,03368,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw1,2,03348,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set1,Draw1,2,03349,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw5,5,22599,20,2,2,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,1,3348,20,2,2,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,2,33478,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set1,Draw1,2,33468,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set2,Draw1,4,22335,20,2,2,1,0,0,1,2,0,6,0,0,,4.0,,
Evening,Set1,Draw5,5,22334,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Evening,Set1,Draw5,5,22339,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Evening,Set1,Draw5,5,3368,20,3,3,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw5,5,338,20,3,2,2,2,3,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw5,7,244,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw5,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw4,6,22349,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,336,20,3,2,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,22349,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,22459,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set1,Draw1,3,334,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set2,Draw1,1,23388,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw7,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,7,22339,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw6,6,22445,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,22446,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set2,Draw1,1,22338,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw6,7,05699,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw4,4,3368,20,3,3,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw4,4,338,20,3,2,2,2,3,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw4,4,22459,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Midday,Set2,Draw1,1,33899,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,6,2339,20,3,2,1,0,3,1,0,0,3,0,0,,4.0,,
Evening,Set1,Draw3,4,33689,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw2,2,01338,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set2,Draw1,1,33488,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,33588,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw7,7,599,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw6,6,2234,20,2,1,1,0,3,1,0,0,3,0,0,2.0,2.0,,3.0
Evening,Set1,Draw7,7,244,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw7,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw2,2,33488,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw6,6,33477,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Evening,Set3,Draw1,1,2249,20,2,1,2,2,3,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw7,7,244,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw7,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw6,7,22344,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw1,1,23399,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw1,1,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw6,6,2234,20,2,1,1,0,3,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set3,Draw1,1,22335,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Midday,Set1,Draw2,3,33788,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw2,3,01338,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set1,Draw6,6,02244,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,2,23399,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw1,2,33699,20,2,2,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw1,2,336,20,3,2,2,0,3,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw5,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,2,2234,20,2,2,1,0,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,2,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,3,2234,20,2,2,1,0,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,3,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,3,599,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw1,2,339,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Midday,Set2,Draw1,2,3348,20,2,2,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,2,33489,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,3,13368,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,2,33689,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw5,5,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set1,Draw1,4,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,3,339,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,3,23399,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw1,4,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw1,4,33499,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,223,20,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw2,3,03388,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw1,5,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw5,7,244,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,7,224,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,6,22334,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw5,6,22339,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw2,6,233,20,3,2,2,0,3,1,0,0,1,0,0,,5.0,,
Evening,Set1,Draw2,4,3369,20,3,3,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,3,13367,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw1,6,2233,20,2,1,2,0,3,1,0,0,3,0,0,,6.0,,
Combined,Set1,Draw1,6,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,7.0,,
Combined,Set1,Draw1,5,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw5,5,22445,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,25599,20,2,2,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw4,7,3377,20,3,2,2,0,3,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw4,7,33477,20,2,2,1,0,0,1,2,0,6,0,0,,4.0,,
Midday,Set1,Draw4,7,2234,20,3,2,1,0,3,1,0,0,3,0,0,,4.0,,
Midday,Set1,Draw4,6,2233,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,6,02337,20,2,1,1,2,3,1,2,0,6,0,0,,,,
Combined,Set1,Draw2,2,22336,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,3399,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw1,3,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,2,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Midday,Set1,Draw2,4,388,20,3,2,2,2,3,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw2,4,338,20,3,2,2,2,3,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw5,5,33447,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw5,5,03344,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,3,22339,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw2,3,3399,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,5,2233,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw2,5,22499,20,1,1,2,2,0,1,2,0,6,0,0,,4.0,,
Combined,Set1,Draw2,5,22599,20,2,2,1,0,0,1,2,0,6,0,0,,4.0,,
Combined,Set1,Draw2,4,223,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw2,4,2339,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Combined,Set1,Draw2,5,223,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Combined,Set1,Draw2,5,2339,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Evening,Set1,Draw1,2,00133,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Evening,Set1,Draw1,1,233,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Evening,Set1,Draw1,1,00177,20,2,2,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set3,Draw1,5,378,20,3,3,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw3,3,559,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw2,6,223,20,2,1,2,0,3,1,0,0,1,0,0,2.0,6.0,,
Midday,Set1,Draw4,5,02335,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Combined,Set1,Draw5,5,599,20,3,1,2,0,6,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw4,7,22349,20,2,1,1,2,3,1,2,0,6,0,0,,,,
Midday,Set1,Draw4,4,2233,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw3,3,37788,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,399,20,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw4,4,077,20,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set1,Draw3,3,22344,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw4,7,22449,20,1,1,2,2,0,1,2,0,6,0,0,,4.0,,
Midday,Set1,Draw4,4,338,20,3,2,2,2,3,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw3,4,05699,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set2,Draw1,4,378,20,3,3,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set3,Draw1,3,3368,20,3,3,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw3,5,599,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Combined,Set1,Draw3,4,22344,20,1,1,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw4,5,23399,20,2,1,1,0,3,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw4,4,388,20,3,2,2,2,3,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,7,233,20,3,2,2,0,3,1,0,0,1,0,0,,5.0,,
Midday,Set1,Draw3,7,3377,20,3,2,2,0,3,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw3,7,33477,20,2,2,1,0,0,1,2,0,6,0,0,,4.0,,
Combined,Set1,Draw3,5,03599,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw3,6,2334,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Midday,Set1,Draw3,3,23388,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,2334,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Midday,Set3,Draw1,3,3389,20,2,2,2,2,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,3,599,20,3,1,2,0,6,1,0,0,1,0,0,,3.0,,
Midday,Set3,Draw1,2,37899,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set3,Draw1,3,338,20,3,2,2,2,3,1,0,0,1,0,0,,3.0,,
Midday,Set1,Draw3,6,0233,20,3,2,1,0,3,1,0,0,3,0,0,,4.0,,
Midday,Set1,Draw3,5,2334,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Combined,Set1,Draw3,5,2234,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Combined,Set1,Draw3,5,2233,20,2,1,2,0,3,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw3,6,2234,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Combined,Set1,Draw4,4,03399,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,339,20,2,1,2,0,3,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set1,Draw3,4,2334,20,2,1,1,0,3,1,0,0,3,0,0,2.0,5.0,,
Midday,Set1,Draw3,4,02337,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set1,Draw4,4,2249,20,1,1,2,2,0,1,0,0,3,0,0,2.0,4.0,,3.0
Combined,Set1,Draw4,4,22599,20,2,2,1,0,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set3,Draw1,5,225,20,3,2,2,0,3,1,0,0,1,0,0,,5.0,,
Combined,Set1,Draw4,4,23399,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,33599,20,1,1,1,0,0,1,2,0,6,0,0,2.0,2.0,,3.0
Combined,Set3,Draw1,3,1338,20,3,3,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set3,Draw1,3,12338,20,2,2,1,2,0,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw1,1,33478,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set3,Draw1,2,22338,20,1,1,2,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set3,Draw1,2,36899,20,1,1,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set3,Draw1,4,2235,20,3,3,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,1,03349,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,03368,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,2,599,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,3,334477,19,1,1,1,0,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw4,6,02244,19,1,1,1,0,0,1,2,0,6,0,0,2.0,4.0,,
Evening,Set1,Draw3,3,13389,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,233,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,5,02244,19,1,1,1,0,0,1,2,0,6,0,0,2.0,4.0,,
Midday,Set1,Draw3,4,338,19,3,2,2,2,3,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,2,244,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,2,224,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Evening,Set3,Draw1,1,224488,19,1,1,1,0,0,1,4,0,10,0,0,,,,
Evening,Set3,Draw1,1,02249,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set3,Draw1,1,02279,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set3,Draw1,2,112233,19,1,1,1,0,0,1,4,0,10,0,0,,,,
Evening,Set2,Draw1,1,2244,19,3,1,2,0,6,1,0,0,3,0,0,,,,
Midday,Set1,Draw6,6,223,19,2,1,2,0,3,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw6,6,233,19,2,1,2,0,3,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set3,Draw1,1,229,19,3,2,2,0,3,1,0,0,1,0,0,2.0,2.0,,
Evening,Set2,Draw1,1,13378,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw7,7,22499,19,1,1,2,2,0,1,2,0,6,0,0,,,,3.0
Midday,Set1,Draw6,7,224,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Midday,Set3,Draw1,2,3378,19,1,1,2,2,0,1,0,0,3,0,0,2.0,6.0,,
Midday,Set3,Draw1,2,3399,19,2,1,2,0,3,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw1,1,33689,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw1,1,3388,19,3,2,2,2,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw7,7,00599,19,2,2,2,2,0,1,2,0,6,0,0,,,,
Evening,Set3,Draw1,4,017,19,4,4,1,0,0,1,0,0,1,0,0,,4.0,,
Evening,Set3,Draw1,4,0127,19,4,4,1,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw3,3,23348,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,4,338,19,3,2,2,2,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,3,23368,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,3,33689,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set2,Draw1,2,3368,19,3,3,2,2,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw2,5,339,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,5,599,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,4,3368,19,3,3,2,2,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,2,399,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw1,2,33469,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Midday,Set1,Draw5,7,2234,19,3,2,1,0,3,1,0,0,3,0,0,,3.0,,
Midday,Set1,Draw5,7,22335,19,2,2,1,0,0,1,2,0,6,0,0,,3.0,,
Midday,Set3,Draw1,2,33568,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set3,Draw1,1,13368,19,2,2,2,2,0,1,2,0,6,0,0,,,,
Combined,Set3,Draw1,1,1338,19,2,2,2,2,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,7,33477,19,2,2,1,0,0,1,2,0,6,0,0,,3.0,,
Evening,Set1,Draw7,7,002244,19,1,1,1,0,0,1,4,0,10,0,0,,,,
Evening,Set1,Draw7,7,22449,19,1,1,2,2,0,1,2,0,6,0,0,,,,3.0
Midday,Set1,Draw3,4,388,19,3,2,2,2,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw3,4,33477,19,1,1,1,0,0,1,2,0,6,0,0,2.0,4.0,,
Evening,Set1,Draw2,5,336,19,3,2,2,0,3,1,0,0,1,0,0,,4.0,,
Evening,Set1,Draw2,4,339,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,6,2234,19,2,1,1,0,3,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw4,4,399,19,2,1,2,0,3,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,00579,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Combined,Set1,Draw1,3,22599,19,2,2,1,0,0,1,2,0,6,0,0,,3.0,,
Combined,Set2,Draw1,6,334,19,2,2,2,0,0,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw1,2,3368,19,3,3,2,2,0,1,0,0,3,0,0,,2.0,,
Combined,Set2,Draw1,5,334,19,2,2,2,0,0,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw5,6,2233,19,2,1,2,0,3,1,0,0,3,0,0,2.0,3.0,,
Midday,Set2,Draw1,1,37899,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw3,6,233,19,3,2,2,0,3,1,0,0,1,0,0,,4.0,,
Combined,Set1,Draw5,5,22499,19,1,1,2,2,0,1,2,0,6,0,0,,,,3.0
Evening,Set1,Draw2,3,339,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,5,22599,19,2,2,1,0,0,1,2,0,6,0,0,,,,3.0
Midday,Set1,Draw3,3,00388,19,1,1,2,2,0,1,2,0,6,0,0,,,,3.0
Midday,Set1,Draw3,4,233,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw4,4,13368,19,1,1,2,2,0,1,2,0,6,0,0,,,,3.0
Combined,Set1,Draw5,5,2249,19,1,1,2,2,0,1,0,0,3,0,0,2.0,3.0,,3.0
Combined,Set1,Draw3,7,2239,19,3,2,1,0,3,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw3,5,33477,19,1,1,1,0,0,1,2,0,6,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,335599,19,1,1,1,0,0,1,4,0,10,0,0,,,,
Combined,Set1,Draw3,6,223,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw1,4,229,19,2,2,2,0,0,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,4,2299,19,2,2,2,0,0,1,0,0,3,0,0,2.0,5.0,,
Midday,Set3,Draw1,3,3378,19,1,1,2,2,0,1,0,0,3,0,0,2.0,6.0,,
Combined,Set2,Draw1,4,334,19,2,2,2,0,0,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,3,399,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw6,7,244,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw6,7,224,19,3,1,2,0,6,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,2,13369,19,1,1,1,2,0,1,2,0,6,0,0,2.0,2.0,,
Evening,Set1,Draw2,2,339,19,2,1,2,0,3,1,0,0,1,0,0,2.0,5.0,,
