section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,cons_stub,hot
Evening,Set1,Draw4,2,677,straight,9,R2,False,False,False,False,2
Evening,Set1,Draw4,2,0288,straight,9,R2,False,False,False,False,2
Evening,Set1,Draw4,2,088,straight,9,R2,False,False,False,False,2
Evening,Set1,Draw4,3,0299,boxed,9,"R4,R6",False,False,False,False,0
Evening,Set1,Draw4,2,069,straight,9,R4,False,False,False,False,2
Evening,Set1,Draw4,4,0778,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw4,4,7788,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw4,4,67788,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw4,3,0778,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw4,4,0899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw4,4,8899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw4,3,0899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw4,3,8899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw4,2,6889,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw5,3,229,boxed,9,"R2,R4,R6",False,True,False,False,0
Evening,Set1,Draw5,2,0288,straight,9,R2,False,False,False,False,2
Evening,Set1,Draw5,2,088,straight,9,R2,False,False,False,False,2
Evening,Set1,Draw5,2,0699,straight,9,R4,False,False,False,False,2
Evening,Set1,Draw5,3,07788,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw5,3,08899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw5,2,899,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw5,2,889,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw5,2,6889,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw5,1,899,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw5,1,889,straight,9,R8,False,False,False,False,2
Evening,Set1,Draw6,2,788,straight,9,"R4,R6",False,True,False,False,0
Evening,Set1,Draw6,2,0599,boxed,9,"R4,R6",True,False,False,False,0
Evening,Set1,Draw6,2,778,straight,9,"R4,R6",False,True,False,False,0
Evening,Set1,Draw6,2,007,straight,9,"R6,R8",False,True,False,False,0
Evening,Set1,Draw6,2,00577,straight,9,R6,True,False,False,False,0
Evening,Set1,Draw6,2,007788,straight,9,R6,False,False,False,False,0
Evening,Set1,Draw6,2,077,straight,9,"R6,R8",False,True,False,False,0
Evening,Set1,Draw6,1,0057,straight,9,R6,True,False,False,False,1
Evening,Set1,Draw6,1,00778,straight,9,R6,False,False,False,False,1
Evening,Set1,Draw6,1,0059,straight,9,R6,True,False,False,False,1
Evening,Set1,Draw6,2,007799,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw6,2,008899,straight,9,R8,False,False,False,False,0
Evening,Set1,Draw6,1,00779,straight,9,R8,False,False,False,False,1
Evening,Set1,Draw6,1,08899,straight,9,R8,False,False,False,False,1
Evening,Set1,Draw6,1,00799,straight,9,R8,False,False,False,False,1
Evening,Set1,Draw7,1,37788,boxed,9,"R2,R4",True,False,False,False,0
Evening,Set1,Draw7,1,0099,straight,9,"R2,R4",False,True,False,False,0
Evening,Set1,Draw7,1,0077,straight,9,"R6,R8",False,True,False,False,0
Evening,Set1,Draw7,1,005577,straight,9,R6,True,False,False,False,0
Combined,Set3,Draw1,6,0229,boxed,9,"R2,R4",False,False,False,False,0
Combined,Set3,Draw1,5,0229,boxed,9,"R2,R4",False,False,False,False,0
Combined,Set3,Draw1,4,036,boxed,9,"R2,R4",False,False,False,False,1
Combined,Set3,Draw1,4,367,boxed,9,"R2,R4",False,False,False,False,1
Combined,Set3,Draw1,7,029,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,7,069,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,6,029,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,6,069,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,5,029,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,5,069,straight,9,R4,False,False,False,False,0
Combined,Set3,Draw1,6,339,straight,9,"R6,R8",False,True,False,False,0
Combined,Set3,Draw1,4,236,straight,9,R8,False,False,False,False,1
Combined,Set2,Draw1,7,677,straight,9,"R2,R6",False,True,False,False,0
Combined,Set2,Draw1,7,336,boxed,9,"R2,R4,R8",False,True,False,False,0
Combined,Set2,Draw1,6,677,straight,9,"R2,R6",False,True,False,False,0
Combined,Set2,Draw1,7,077,straight,9,"R6,R8",False,True,False,False,0
Combined,Set2,Draw1,6,077,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,7,368,boxed,9,"R2,R4,R8",True,False,False,False,0
Combined,Set1,Draw1,7,668,boxed,9,"R2,R4,R6",False,True,False,False,0
Combined,Set1,Draw1,7,06699,straight,9,R4,False,False,False,False,0
Combined,Set1,Draw1,6,06699,straight,9,R4,False,False,False,False,0
Combined,Set1,Draw1,5,0669,straight,9,R4,False,False,False,False,1
Combined,Set1,Draw1,7,0779,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,6,399,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw1,4,679,boxed,9,"R6,R8",False,False,False,False,1
Combined,Set1,Draw1,5,266,straight,9,R8,False,False,False,False,1
Combined,Set1,Draw2,6,366,boxed,9,"R2,R4,R8",False,True,False,False,0
Combined,Set1,Draw2,5,006,straight,9,"R2,R4",False,True,False,False,0
Combined,Set1,Draw2,5,299,straight,9,"R2,R6",False,True,False,False,0
Combined,Set1,Draw2,6,0599,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw2,6,006699,straight,9,R4,False,False,False,False,0
Combined,Set1,Draw2,5,00699,boxed,9,"R4,R8",False,False,False,False,0
Combined,Set1,Draw2,5,0599,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw2,4,069,boxed,9,"R4,R8",False,False,False,False,1
Combined,Set1,Draw2,6,067,straight,9,R6,False,False,False,False,0
Combined,Set1,Draw2,6,059,straight,9,R6,True,False,False,False,0
Combined,Set1,Draw2,6,007,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw2,5,067,straight,9,R6,False,False,False,False,0
Combined,Set1,Draw2,5,059,straight,9,R6,True,False,False,False,0
Combined,Set1,Draw2,5,007,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw2,4,079,straight,9,R8,False,False,False,False,1
Combined,Set1,Draw2,3,079,straight,9,R8,False,False,False,False,1
Combined,Set1,Draw3,4,667,straight,9,"R2,R4",False,True,False,False,0
Combined,Set1,Draw3,5,00599,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw3,4,059,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw4,4,366,boxed,9,"R2,R4,R8",False,True,False,False,0
Combined,Set1,Draw4,4,059,straight,9,R4,True,False,False,False,0
Combined,Set1,Draw4,4,0559,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw4,2,069,straight,9,R4,False,False,False,False,2
Combined,Set1,Draw4,4,057,straight,9,R6,True,False,False,False,0
Combined,Set1,Draw4,4,017,boxed,9,"R6,R8",False,False,False,False,0
Combined,Set1,Draw4,3,057,straight,9,R6,True,False,False,False,0
Combined,Set1,Draw4,3,017,boxed,9,"R6,R8",False,False,False,False,0
Combined,Set1,Draw5,3,368,boxed,9,"R2,R4,R8",True,False,False,False,0
Combined,Set1,Draw5,2,167,boxed,9,"R2,R6",True,False,False,False,2
Combined,Set1,Draw5,3,0177,boxed,9,"R6,R8",False,False,False,False,0
Combined,Set1,Draw5,3,0577,straight,9,R6,True,False,False,False,0
Combined,Set1,Draw5,2,017,straight,9,R8,False,False,False,False,2
Combined,Set1,Draw5,2,019,straight,9,R8,False,False,False,False,2
Combined,Set1,Draw6,1,14477,straight,9,R4,False,False,False,False,1
Combined,Set1,Draw6,1,059,boxed,9,"R4,R6",True,False,False,False,1
Combined,Set1,Draw6,1,34477,straight,9,R4,False,False,False,False,1
Combined,Set1,Draw6,2,077,straight,9,"R6,R8",False,True,False,False,0
Combined,Set1,Draw6,1,0177,boxed,9,"R6,R8",False,False,False,False,1
Combined,Set1,Draw6,1,0577,straight,9,R6,True,False,False,False,1
Combined,Set1,Draw7,1,004499,straight,9,R2,True,False,False,False,0
Combined,Set1,Draw7,1,00599,boxed,9,"R4,R6",True,False,False,False,0
Combined,Set1,Draw7,1,348,straight,9,"R4,R8",True,True,False,False,0
Combined,Set1,Draw7,1,0077,straight,9,"R6,R8",False,True,False,False,0
Midday,Set3,Draw1,7,001,straight,8,"R2,R8",False,True,False,False,0
Midday,Set3,Draw1,6,0068,boxed,8,"R2,R4",False,False,False,False,0
Midday,Set3,Draw1,6,6778,boxed,8,"R2,R6",False,False,False,False,0
Midday,Set3,Draw1,5,0778,boxed,8,"R2,R6",False,False,False,False,0
Midday,Set3,Draw1,7,4778,straight,8,R4,False,False,False,False,0
Midday,Set3,Draw1,7,0059,boxed,8,"R4,R6",True,False,False,False,0
Midday,Set3,Draw1,6,4778,straight,8,R4,False,False,False,False,0
Midday,Set3,Draw1,5,4778,straight,8,R4,False,False,False,False,0
Midday,Set3,Draw1,7,00577,straight,8,R6,True,False,False,False,0
Midday,Set3,Draw1,7,00177,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set3,Draw1,5,079,straight,8,"R6,R8",False,True,False,False,0
Midday,Set2,Draw1,7,168,boxed,8,"R2,R6",True,False,False,False,0
Midday,Set2,Draw1,7,001,straight,8,"R2,R8",False,True,False,False,0
Midday,Set2,Draw1,7,1668,boxed,8,"R2,R6",True,False,False,False,0
Midday,Set2,Draw1,6,168,boxed,8,"R2,R6",True,False,False,False,0
Midday,Set2,Draw1,5,1677,boxed,8,"R2,R6",True,False,False,False,0
Midday,Set2,Draw1,7,477,straight,8,R4,False,False,False,False,0
Midday,Set2,Draw1,7,006699,straight,8,R4,False,False,False,False,0
Midday,Set2,Draw1,7,00299,boxed,8,"R4,R6",False,False,False,False,0
Midday,Set2,Draw1,7,0299,boxed,8,"R4,R6",False,False,False,False,0
Midday,Set2,Draw1,6,0299,boxed,8,"R4,R6",False,False,False,False,0
Midday,Set2,Draw1,6,477,straight,8,R4,False,False,False,False,0
Midday,Set2,Draw1,5,699,straight,8,"R4,R8",False,True,False,False,0
Midday,Set2,Draw1,5,477,straight,8,R4,False,False,False,False,0
Midday,Set2,Draw1,4,479,boxed,8,"R4,R6",True,False,False,False,1
Midday,Set2,Draw1,7,007,straight,8,"R6,R8",False,True,False,False,0
Midday,Set2,Draw1,7,007799,straight,8,R6,False,False,False,False,0
Midday,Set2,Draw1,7,00177,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set2,Draw1,6,0177,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set2,Draw1,5,1779,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set2,Draw1,5,47799,straight,8,R6,True,False,False,False,0
Midday,Set2,Draw1,5,17799,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set2,Draw1,4,779,straight,8,R6,False,False,False,False,1
Midday,Set1,Draw1,7,1688,boxed,8,"R2,R6",True,False,False,False,0
Midday,Set1,Draw1,7,177,boxed,8,"R4,R6",False,False,False,False,0
Midday,Set1,Draw1,7,1477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw1,6,1477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw1,5,479,boxed,8,"R4,R6",True,False,False,False,1
Midday,Set1,Draw1,5,477,straight,8,R4,False,False,False,False,1
Midday,Set1,Draw1,7,077,straight,8,"R6,R8",False,True,False,False,0
Midday,Set1,Draw1,6,1779,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set1,Draw1,6,47799,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw1,6,17799,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set1,Draw1,5,779,straight,8,R6,False,False,False,False,1
Midday,Set1,Draw2,6,24499,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw2,6,249,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw2,6,2449,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw2,5,249,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw2,5,2449,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw2,4,3477,boxed,8,"R2,R4",False,False,False,False,1
Midday,Set1,Draw2,6,14477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw2,6,34477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw2,5,14477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw2,5,349,straight,8,R4,True,False,False,False,0
Midday,Set1,Draw2,5,34477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw2,4,477,straight,8,R4,False,False,False,False,1
Midday,Set1,Draw2,6,1779,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set1,Draw2,6,17799,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set1,Draw2,5,1779,boxed,8,"R6,R8",False,False,False,False,0
Midday,Set1,Draw3,5,13377,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,5,133,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,5,113344,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,5,113377,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,5,337,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,4,337,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,4,1334,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,4,133,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,4,134,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,4,13377,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw3,5,334477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,5,33449,straight,8,R4,True,False,False,False,0
Midday,Set1,Draw3,5,114477,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,5,334,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,4,3347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,4,347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,4,334,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw3,3,147,straight,8,R4,False,False,False,False,1
Midday,Set1,Draw3,3,579,straight,8,R6,False,False,False,False,1
Midday,Set1,Draw3,2,3357,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw3,2,157,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw3,5,1339,straight,8,R8,False,False,False,False,0
Midday,Set1,Draw3,4,1339,straight,8,R8,False,False,False,False,0
Midday,Set1,Draw3,3,3345,straight,8,R8,False,False,False,False,1
Midday,Set1,Draw3,3,139,straight,8,R8,False,False,False,False,1
Midday,Set1,Draw3,2,137,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw3,2,345,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw4,4,3367,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw4,4,367,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw4,3,3367,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw4,3,367,straight,8,R2,False,False,False,False,0
Midday,Set1,Draw4,2,1455,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,2,145,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,2,1334,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,2,134,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,1,145,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,1,134,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw4,4,3346,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw4,4,3347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw4,4,347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw4,3,3347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw4,3,347,straight,8,R4,False,False,False,False,0
Midday,Set1,Draw4,2,356,straight,8,R4,False,False,False,False,2
Midday,Set1,Draw4,2,3556,straight,8,R4,False,False,False,False,2
Midday,Set1,Draw4,2,3356,straight,8,R4,False,False,False,False,2
Midday,Set1,Draw4,1,356,straight,8,R4,False,False,False,False,2
Midday,Set1,Draw4,4,077,straight,8,"R6,R8",False,True,False,False,0
Midday,Set1,Draw4,4,0557,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw4,4,33559,straight,8,R6,False,False,False,False,0
Midday,Set1,Draw4,4,05577,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw4,3,33559,straight,8,R6,False,False,False,False,0
Midday,Set1,Draw4,3,0557,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw4,2,157,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,2,3355,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,2,3557,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,2,1557,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,2,3345,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,1,157,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw4,2,137,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw4,2,1337,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw4,1,137,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw5,3,001,straight,8,"R2,R8",False,True,False,False,0
Midday,Set1,Draw5,3,1336,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw5,2,014,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw5,1,014,straight,8,R2,False,False,False,False,2
Midday,Set1,Draw5,3,0559,boxed,8,"R4,R6",True,False,False,False,0
Midday,Set1,Draw5,2,334,straight,8,R4,False,False,False,False,2
Midday,Set1,Draw5,1,025,straight,8,R4,True,False,False,False,2
Midday,Set1,Draw5,3,007,straight,8,"R6,R8",False,True,False,False,0
Midday,Set1,Draw5,3,00557,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw5,3,167,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw5,3,339,straight,8,"R6,R8",False,True,False,False,0
Midday,Set1,Draw5,2,233,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw5,2,3355,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw5,2,2335,straight,8,R6,False,False,False,False,2
Midday,Set1,Draw5,1,035,straight,8,R6,True,False,False,False,2
Midday,Set1,Draw5,2,455,straight,8,R8,False,False,False,False,2
Midday,Set1,Draw6,2,13366,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw6,1,1366,straight,8,R2,True,False,False,False,1
Midday,Set1,Draw6,1,249,straight,8,R2,True,False,False,False,1
Midday,Set1,Draw6,1,259,boxed,8,"R2,R4",False,False,False,False,1
Midday,Set1,Draw6,1,3667,straight,8,R2,False,False,False,False,1
Midday,Set1,Draw6,2,0559,boxed,8,"R4,R6",True,False,False,False,0
Midday,Set1,Draw6,1,0669,straight,8,R4,False,False,False,False,1
Midday,Set1,Draw6,1,0366,straight,8,R4,False,False,False,False,1
Midday,Set1,Draw6,2,1667,straight,8,R6,True,False,False,False,0
Midday,Set1,Draw6,2,339,straight,8,"R6,R8",False,True,False,False,0
Midday,Set1,Draw6,1,057,straight,8,R6,True,False,False,False,1
Midday,Set1,Draw6,1,017,boxed,8,"R6,R8",False,False,False,False,1
Midday,Set1,Draw6,1,166,straight,8,R6,True,False,False,False,1
Midday,Set1,Draw6,1,167,straight,8,R6,True,False,False,False,1
Midday,Set1,Draw6,1,2366,straight,8,R8,False,False,False,False,1
Midday,Set1,Draw6,1,2466,straight,8,R8,False,False,False,False,1
Midday,Set1,Draw7,1,11366,straight,8,R2,True,False,False,False,0
Midday,Set1,Draw7,1,011,straight,8,"R2,R8",False,True,False,False,0
Midday,Set1,Draw7,1,11667,straight,8,R6,True,False,False,False,0
Evening,Set3,Draw1,7,00338,straight,8,R2,True,False,False,False,0
Evening,Set3,Draw1,7,368,boxed,8,"R2,R4",True,False,False,False,0
Evening,Set3,Draw1,7,003,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,6,0022,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,6,003,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,6,0023,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,5,0022,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,5,003,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,5,0023,straight,8,R2,False,False,False,False,0
Evening,Set3,Draw1,4,002,straight,8,R2,False,False,False,False,1
Evening,Set3,Draw1,2,0228,straight,8,R2,False,False,False,False,1
Evening,Set3,Draw1,1,0228,straight,8,R2,False,False,False,False,1
Evening,Set3,Draw1,4,008,boxed,8,"R4,R6",False,False,False,False,1
Evening,Set3,Draw1,6,239,straight,8,R6,False,False,False,False,0
Evening,Set3,Draw1,5,239,straight,8,R6,False,False,False,False,0
Evening,Set3,Draw1,5,238,straight,8,R8,True,False,False,False,0
Evening,Set3,Draw1,2,2289,straight,8,R8,False,False,False,False,1
Evening,Set3,Draw1,1,2289,straight,8,R8,False,False,False,False,1
Evening,Set2,Draw1,7,0022,straight,8,R2,False,False,False,False,0
Evening,Set2,Draw1,7,001,straight,8,"R2,R8",False,True,False,False,0
Evening,Set2,Draw1,6,038,straight,8,R2,True,False,False,False,0
Evening,Set2,Draw1,6,0022,straight,8,R2,False,False,False,False,0
Evening,Set2,Draw1,6,00223,straight,8,R2,False,False,False,False,0
Evening,Set2,Draw1,6,0038,straight,8,R2,True,False,False,False,0
Evening,Set2,Draw1,5,038,straight,8,R2,True,False,False,False,0
Evening,Set2,Draw1,5,0022,straight,8,R2,False,False,False,False,0
Evening,Set2,Draw1,5,00223,straight,8,R2,False,False,False,False,0
Evening,Set2,Draw1,5,0038,straight,8,R2,True,False,False,False,0
Evening,Set2,Draw1,3,028,straight,8,R2,False,False,False,False,1
Evening,Set2,Draw1,3,0228,straight,8,R2,False,False,False,False,1
Evening,Set2,Draw1,2,028,straight,8,R2,False,False,False,False,1
Evening,Set2,Draw1,2,0228,straight,8,R2,False,False,False,False,1
Evening,Set2,Draw1,1,028,straight,8,R2,False,False,False,False,1
Evening,Set2,Draw1,7,0029,straight,8,R4,False,False,False,False,0
Evening,Set2,Draw1,7,009,boxed,8,"R4,R6",False,False,False,False,0
Evening,Set2,Draw1,6,0029,straight,8,R4,False,False,False,False,0
Evening,Set2,Draw1,6,0088,boxed,8,"R4,R6",False,False,False,False,0
